"","id_deputado","receita_total_eleicoes","tipo_receita","nome_parlamentar","uf","partido_atual","profissao","total_bens","tipo_bem","total_despesas_eleicoes","id_municipio","votos","anos","mandatos","causa_fimdescr"
"1",3151,528811.18,"RECURSOS PRÓPRIOS","Jairo Ataíde","MG","DEM",0,6083420,11,528692.7,3100203,3,,2,"Afastamento"
"2",3155,97900,"RECURSOS DE PESSOAS FÍSICAS","Bispo Gê Tenuta","SP","DEM",390,331238.29,21,97900,290170,42,2.57084188911704,4,"Afastamento"
"3",4927,1662921.13,"RECURSOS PRÓPRIOS","Jorginho Maluly","SP","DEM",201,2678217.57,2,1662921.13,3500105,179,3.98357289527721,2,"Afastamento"
"4",4928,,,"Eduardo Lopes","RJ","PRB",107,,,,,,3.43874058863792,2,"Afastamento"
"5",4929,154765,"RECURSOS DE PESSOAS JURÍDICAS","Joseph Bandeira","BA","PT",0,,,154751.1,290510,5,0.991101984941821,1,"Afastamento"
"6",4930,1150060,"RECURSOS DE PESSOAS JURÍDICAS","Silvio Costa","PE","PSC",0,368583,11,1149909.63,260545,3,,1,""
"7",4931,761944.72,"RECURSOS PRÓPRIOS","Izalci","DF","PSDB",423,6546859.83,12,761530.53,530010,2468,,1,""
"8",62881,1080918,"RECURSOS DE PESSOAS FÍSICAS","Danilo Forte","CE","PMDB",199,2761664.64,11,1080918,2300101,2,,1,""
"9",62926,,,"Pastor Reinaldo","RS","PTB",436,,,,,,,,
"10",64224,,,"Robério Nunes","BA","PFL",436,,,,,,,,
"11",64960,233820,"RECURSOS DE PESSOAS FÍSICAS","Maria Helena","RR","PSB",194,2363554.56,11,233807.79,1400027,49,3.99726214921287,1,"Término da Legislatura"
"12",65498,,,"Lucia Vania","GO","PP",436,,,,,,,,
"13",65511,,,"Miguel Arraes","PE","PSB",436,,,,,,,,
"14",65551,,,"Wagner Lago","MA","PP",436,,,,,,,,
"15",65904,,,"Maurilio Ferreira Lima","",,436,,,,,,,,
"16",65987,,,"Lucia Braga","PB","PDT",436,,,,,,,,
"17",67138,773180.35,"RECURSOS DE PESSOAS JURÍDICAS","Iracema Portella","PI","PP",340,2519157.82,13,772962.5,220095,453,,1,""
"18",67836,,,"Luiz Gushiken","SP","PT",436,,,,,,,,
"19",68731,603259.24,"RECURSOS DE PESSOAS FÍSICAS","Henrique Oliveira","AM","SDD",255,,,719676.9,1300029,9,,1,""
"20",72553,,,"Gessivaldo Isaias","PI","PMDB",436,,,,,,,,
"21",73416,1438909.78,"RECURSOS PRÓPRIOS","Nelson Bornier","RJ","PMDB",199,1969050.77,13,1438756.63,3300100,15,1.88364134154689,2,"Afastamento"
"22",73418,14231.86,"RECURSOS DE PESSOAS FÍSICAS","Noel De Oliveira","",,436,966699.64,12,14231.86,3300100,3,,,
"23",73420,,,"Roberto Jefferson Monteiro Francisco","RJ","PTB",436,,,,,,,,
"24",73421,,,"Ronaldo Cezar Coelho","",,436,,,,,,,,
"25",73422,,,"Rubem Medina","RJ","PFL",436,,,,,,,,
"26",73424,1035004.99,"RECURSOS PRÓPRIOS","Simão Sessim","RJ","PP",358,985882.5,21,1034981.33,3300100,73,,1,""
"27",73426,214572.73,"RECURSOS PRÓPRIOS","Adhemar De Barros Filho","",,436,8307234.92,11,214572.73,3500105,2,,,
"28",73427,,,"Alberto Goldman","SP","PSDB",436,,,,,,,,
"29",73428,2177724.19,"RECURSOS DE PESSOAS FÍSICAS","Aldo Rebelo","SP","PCDOB",281,1037638.54,12,2159922.2,3500105,78,0.744695414099932,1,"Ministro de Estado"
"30",73430,,,"Aloysio Nunes Ferreira","SP","PSDB",436,,,,,,,,
"31",73431,902485.26,"RECURSOS DE PESSOAS JURÍDICAS","Antonio Carlos Pannunzio","SP","PSDB",239,2096055.29,12,902222.68,3500303,2,3.99726214921287,1,"Término da Legislatura"
"32",73432,,,"Antonio Kandir","SP","PSDB",436,,,,,,,,
"33",73433,4070616.71,"RECURSOS DE PESSOAS FÍSICAS","Arlindo Chinaglia","SP","PT",196,1476991.53,11,4069516.71,3500105,350,,1,""
"34",73434,1662817.11,"RECURSOS DE PESSOAS FÍSICAS","Arnaldo Faria De Sá","SP","PTB",343,4449697.9,11,1661313.63,3500105,82,,1,""
"35",73435,,,"Ary Kara José","SP","PPB",436,,,,,,,,
"36",73437,1564179.2,"RECURSOS PRÓPRIOS","Beto Mansur","SP","PRB",32,21004188.27,11,1564179.2,3500105,3,,1,""
"37",73441,,,"Celso Russomanno","SP","PP",147,,,,,,3.99726214921287,1,"Término da Legislatura"
"38",73442,406777.56,"RECURSOS PRÓPRIOS","Valdemar Corauci Sobrinho","SP","PFL",436,1491552.73,1,406777.56,3500105,2,,,
"39",73443,,,"Antônio Henrique Bittencourt Cunha Bueno","SP","PPB",436,,,,,,,,
"40",73445,,,"Delfim Netto","SP","PPB",436,,,,,,,,
"41",73446,,,"Duilio Pisaneschi","","PTB",436,,,,,,,,
"42",73447,388255.77,"RECURSOS DE PESSOAS FÍSICAS","Edinho Araújo","SP","PMDB",254,2226222.37,11,376255.77,3500105,15,,1,""
"43",73448,,,"Eduardo Jorge Martins Alves Sobrinho","SP","PT",436,,,,,,,,
"44",73451,,,"Carlos Fernando Zuppo Franco","SP","PDT",436,,,,,,,,
"45",73452,,,"Franco Montoro","SP","PSDB",436,,,,,,,,
"46",73454,,,"João Grandão E Outros","MS","PT",436,,,,,,,,
"47",73455,,,"Pedro Pedrossian Filho","MS","PFL",436,,,,,,,,
"48",73456,,,"Waldemir Moka","MS","PMDB",57,,,,,,3.99726214921287,1,"Término da Legislatura"
"49",73457,578564.62,"RECURSOS DE PESSOAS JURÍDICAS","Airton Roveda","PR","PR",306,5692443.79,12,578437.03,4100301,7,2.90759753593429,3,"Afastamento"
"50",73458,1219125,"RECURSOS DE PESSOAS FÍSICAS","Alex Canziani","PR","PTB",111,3124363.56,1,1219125,4100103,13,,1,""
"51",73459,1127339,"DESCRIÇÃO DAS DOAÇÕES RELATIVAS À COMERCIALIZAÇÃO","Dr. Rosinha","PR","PT",73,1140253.22,11,1127055.35,4100103,1,,1,""
"52",73460,,,"Gustavo Fruet","PR","PSDB",199,,,,,,3.99726214921287,1,"Término da Legislatura"
"53",73461,207999.98,"RECURSOS DE PESSOAS JURÍDICAS","Íris Simões","PR","PR",262,1835617.2,11,207995.17,4100400,17,0.405201916495551,2,"Afastamento"
"54",73462,,,"José Carlos De Castro Martinez","PR","PTB",436,,,,,,,,
"55",73463,1004302.13,"RECURSOS PRÓPRIOS","Osmar Serraglio","PR","PMDB",199,3350497,12,1004224.94,4100103,2,,1,""
"56",73464,578358.66,"RECURSOS PRÓPRIOS","Oliveira Filho","PR","PRB",0,1526483,11,578358.66,4100301,19,0.777549623545517,1,"Afastamento"
"57",73465,,,"Rafael Greca","PR","PFL",436,,,,,,,,
"58",73466,383340.26,"RECURSOS DE PESSOAS FÍSICAS","Rubens Bueno","PR","PPS",81,1866237.19,11,383262.11,4100202,13,,1,""
"59",73467,,,"Joaquim Dos Santos Filho","PR","PFL",436,,,,,,,,
"60",73468,,,"Antônio Carlos Konder Reis","SC","PFL",436,,,,,,,,
"61",73469,,,"Carlito Merss","SC","PT",400,,,,,,1.91375770020534,1,"Renúncia"
"62",73470,,,"Eni Voltolini","SC","PPB",436,,,,,,,,
"63",73471,,,"Fernando Coruja","SC","PPS",14,,,,,,3.99726214921287,1,"Término da Legislatura"
"64",73472,681622.76,"RECURSOS PRÓPRIOS","Gervásio Silva","SC","PSDB",70,1526955,13,681588.55,4200051,16,3.99726214921287,1,"Término da Legislatura"
"65",73473,,,"Leodegar Tiscoski","SC","PPB",436,,,,,,,,
"66",73474,536387.37,"RECURSOS DE PESSOAS JURÍDICAS","Luci Choinacki","SC","PT",336,386593,12,536386.41,4200051,19,,1,""
"67",73475,,,"Renato Vianna","SC","PMDB",436,,,,,,,,
"68",73476,,,"Vicente Augusto Caropreso","SC","PSDB",436,,,,,,,,
"69",73477,,,"Alceu Collares","RS","PDT",436,,,,,,,,
"70",73478,1454060.04,"RECURSOS DE PESSOAS JURÍDICAS","Beto Albuquerque","RS","PSB",199,2135966.42,11,1452615.67,4300034,5,,2,"Secretário de Estado"
"71",73479,,,"Luiz Carlos Repiso Riela","RS","PTB",436,,,,,,,,
"72",73480,,,"Cezar Schirmer","RS","PMDB",72,,,,,,1.97399041752225,3,"Afastamento"
"73",73481,432069.07,"RECURSOS PRÓPRIOS","Fernando Marroni","RS","PT",0,375999,12,432069.07,4300034,50,,1,""
"74",73482,1274952.04,"RECURSOS PRÓPRIOS","Henrique Fontana","RS","PT",376,2114449.06,13,1270899.03,4300034,19,,1,""
"75",73483,1557728.41,"RECURSOS DE PESSOAS JURÍDICAS","Luis Carlos Heinze","RS","PP",165,4707789.75,11,1555510.87,4300034,68,,1,""
"76",73484,,,"Marcos Flávio Rolim","RS","PT",436,,,,,,,,
"77",73485,,,"Paulo José Gouvêa","RS","PL",436,,,,,,,,
"78",73486,,,"Pompeo De Mattos","RS","PDT",144,,,,,,3.99726214921287,1,"Término da Legislatura"
"79",73487,,,"Roberto Argenta","RS","PHS",436,,,,,,,,
"80",73488,,,"Synval Sebastião Duarte Guazzelli","RS","PMDB",436,,,,,,,,
"81",73489,402756.1,"RECURSOS PRÓPRIOS","Waldir Schmidt","RS","PMDB",436,179020,21,402524.3,4300059,2,,,
"82",73490,,,"Ricarte De Freitas","MT","PTB",199,,,,,,0.334017796030116,1,"Afastamento"
"83",73491,,,"Pedro Bittencourt","",,436,,,,,,,,
"84",73492,403820,"RECURSOS PRÓPRIOS","Antonio Carlos Biscaia","RJ","PT",4,1599438,11,403399.46,3300100,28,2.31074606433949,2,"Afastamento"
"85",73507,935957.72,"RECURSOS DE PARTIDO POLÍTICO","Rose De Freitas","ES","PMDB",42,2370039.84,11,935627.94,3200102,6533,,1,""
"86",73531,214324.25,"DESCRIÇÃO DAS DOAÇÕES RELATIVAS À COMERCIALIZAÇÃO","Ivan Valente","SP","PSOL",384,1049528,11,214304.94,3500105,58,,1,""
"87",73532,,,"Jair Antonio Meneguelli","SP","PT",436,,,,,,,,
"88",73533,,,"Joao Mellao Neto","",,436,,,,,,,,
"89",73534,4074314.52,"DESCRIÇÃO DAS DOAÇÕES RELATIVAS À COMERCIALIZAÇÃO","João Paulo Cunha","SP","PT",263,891574.52,12,4069510.2,3500105,555,,1,""
"90",73535,1051103,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Jorge Tadeu Mudalen","SP","DEM",201,6320112.88,2,1050797.59,3500105,69,,1,""
"91",73536,3651052.55,"RECURSOS DE PESSOAS JURÍDICAS","José Aníbal","SP","PSDB",142,2035382.32,11,3650957.77,3500105,6,0.0054757015742642,1,"Secretário de Estado"
"92",73538,,,"Jose Coimbra","SP","PTB",436,,,,,,,,
"93",73539,22788.4,"RECURSOS PRÓPRIOS","José Masci De Abreu","SP","PSDB",436,895625.86,1,22788.4,3500303,1,,,
"94",73540,2206552.78,"RECURSOS DE PESSOAS FÍSICAS","José Genoíno","SP","PT",81,538290.8,12,2206464.27,3500105,35,0.700889801505818,1,"Licença para Tratamento de Saúde"
"95",73541,,,"Jose Machado","SP","PT",436,,,,,,,,
"96",73542,,,"Dr. Pinotti","SP","DEM",196,,,,,,3.46064339493498,3,"Secretário de Estado"
"97",73544,,,"Koyu Iha","",,436,,,,,,,,
"98",73545,,,"Luciano Zica","SP","PT",436,,,,,,,,
"99",73546,,,"Luiz Carlos Santos","SP","PFL",436,,,,,,,,
"100",73547,,,"Maluly Netto","",,436,,,,,,,,
"101",73548,,,"Marcelo Fortes Barbieri","SP","PMDB",436,,,,,,,,
"102",73552,,,"Michel Temer","SP","PMDB",290,,,,,,3.90965092402464,1,"Renúncia"
"103",73553,2379233.66,"RECURSOS PRÓPRIOS","Nelson Marquezelli","SP","PTB",399,11111256.92,11,2379233.66,3500105,108,,1,""
"104",73554,,,"Paulo César Marques De Velasco","SP","PRONA",436,,,,,,,,
"105",73555,1392077.33,"RECURSOS DE PESSOAS FÍSICAS","Paulo Lima","SP","PMDB",359,32470217.84,11,1392077.33,3500105,1312,0.618754277891855,2,"Afastamento"
"106",73556,721052.84,"RECURSOS DE PESSOAS JURÍDICAS","Regis De Oliveira","SP","PSC",210,3286375.44,11,721052.84,3500105,84,3.99726214921287,1,"Término da Legislatura"
"107",73557,,,"Ricardo Izar","SP","PTB",199,,,,,,1.24845995893224,1,"Falecimento"
"108",73558,2584408.94,"RECURSOS DE PESSOAS JURÍDICAS","Robson Tuma","SP","DEM",206,17262025.46,11,2584408.94,3500105,13,0.0574948665297741,1,"Término da Legislatura"
"109",73559,647496.63,"RECURSOS DE PESSOAS JURÍDICAS","Salvador Zimbaldi","SP","PROS",170,2679231.38,1,647394.62,3500105,5,,1,""
"110",73560,1552679.1,"RECURSOS DE PESSOAS JURÍDICAS","Silvio Torres","SP","PSDB",232,6992515.23,11,1551650.4,3500105,3214,0.0054757015742642,2,"Secretário de Estado"
"111",73561,,,"Telma De Souza","SP","PT",307,,,,,,0.0739219712525667,1,"Término da Legislatura"
"112",73563,,,"Ushitaro Kamia","SP","PSB",436,,,,,,,,
"113",73564,745243.43,"RECURSOS DE PESSOAS JURÍDICAS","Vadão Gomes","SP","PP",75,195528154.63,2,740150.82,3500105,29,3.99726214921287,1,"Término da Legislatura"
"114",73565,1048921.19,"RECURSOS DE PARTIDO POLÍTICO","Valdemar Costa Neto","SP","PR",40,3596313.96,12,1043448.13,3500105,176,,1,""
"115",73566,,,"Vicente Cascione","SP","PTB",436,,,,,,,,
"116",73567,,,"Wagner Rossi","SP","PMDB",436,,,,,,,,
"117",73568,176954.62,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Celso Jacob","RJ","PMDB",0,2285861.53,11,176954.62,3300100,5,,2,"Afastamento"
"118",73569,858638.46,"RECURSOS PRÓPRIOS","Jorge Pinheiro","GO","PRB",172,379750,13,858589.34,5200050,53,0.473648186173854,1,"Afastamento"
"119",73570,,,"Ivanio Guerra","PR","PFL",436,,,,,,,,
"120",73571,,,"Osvaldo Sobrinho","",,436,,,,,,,,
"121",73572,,,"João Magno","MG","PT",436,,,,,,,,
"122",73573,,,"Yvonilton Gonçalves","BA","PFL",436,,,,,,,,
"123",73574,,,"Reginaldo Germano","BA","PFL",436,,,,,,,,
"124",73575,,,"Joel De Hollanda","PE","PFL",436,,,,,,,,
"125",73576,,,"Paulo De Almeida","RJ","PFL",436,,,,,,,,
"126",73577,,,"Tarcísio Zimmermann","RS","PT",230,,,,,,1.91649555099247,1,"Renúncia"
"127",73578,,,"Ricardo Maranhão","","PSB",436,,,,,,,,
"128",73579,,,"Alberto Fraga","DF","DEM",77,,,,,,1.34976043805613,6,"Secretário de Estado"
"129",73580,,,"Ricardo Noronha","",,436,,,,,,,,
"130",73581,,,"Aloízio Santos","",,436,,,,,,,,
"131",73582,,,"Helenildo Ribeiro","AL","PSDB",436,,,,,,,,
"132",73583,,,"Carlos Cury","RO","PPB",436,,,,,,,,
"133",73584,2418257.89,"RECURSOS DE PESSOAS JURÍDICAS","Antonio Carlos Mendes Thame","SP","PSDB",382,4167261.34,2,2418257.89,3500105,104,,1,""
"134",73585,,,"Clovis Volpi","",,436,,,,,,,,
"135",73586,1673694.5,"RECURSOS DE PESSOAS JURÍDICAS","Júlio Delgado","MG","PSB",417,997745,12,1672643.29,3100104,2,,1,""
"136",73587,,,"José Aleksandro","AC","PSL",436,,,,,,,,
"137",73588,563780,"RECURSOS DE PESSOAS JURÍDICAS","Mauro Benevides","CE","PMDB",183,1738099.42,11,562064.51,2300101,8,,1,""
"138",73589,,,"Antonio Jose Mota","CE","PMDB",436,,,,,,,,
"139",73591,,,"Renato Silva","",,436,,,,,,,,
"140",73592,,,"Kátia Abreu","TO",,436,,,,,,,,
"141",73593,,,"Rainel Barbosa","TO","PMDB",436,,,,,,,,
"142",73594,747126.67,"RECURSOS DE PESSOAS JURÍDICAS","Nilmar Ruiz","TO","PEN",283,1078636.31,11,747126.67,1700251,11,0.594113620807666,1,"Afastamento"
"143",73595,,,"Chico Sardelli","SP","PFL",436,,,,,,,,
"144",73596,,,"Saulo Coelho","",,436,,,,,,,,
"145",73599,,,"Edir Oliveira","RS","PTB",372,,,,,,0.0766598220396988,1,"Afastamento"
"146",73601,,,"Moacir Piovesan","PR","PDT",436,,,,,,,,
"147",73602,,,"Manoel Vitório","",,436,,,,,,,,
"148",73603,,,"Orlando Fantazzini","SP","PT",436,,,,,,,,
"149",73612,149625,"RECURSOS DE PESSOAS FÍSICAS","Paulo Rattes","RJ","PMDB",0,358223.87,19,149625,3300100,1,1.35797399041752,2,"Afastamento"
"150",73643,,,"Wagner Amaral Salustiano","SP","PPB",436,,,,,,,,
"151",73644,,,"Welson Gasparini","","PPR",436,,,,,,,,
"152",73645,,,"Zulaie Cobra","SP","PSDB",436,,,,,,,,
"153",73646,,,"Antônio Joaquim","MT","PDT",436,,,,,,,,
"154",73651,,,"Rogerio Silva","MT","PP",116,,,,,,0.402464065708419,2,"Afastamento"
"155",73652,,,"Aparecida Maria Borges Bezerra","MT","PMDB",436,,,,,,,,
"156",73653,2916277.55,"RECURSOS PRÓPRIOS","Wellington Fagundes","MT","PR",223,10275865.56,12,2916277.55,510452,24,,1,""
"157",73654,,,"Agnelo Santos Queiroz Filho","DF","PCDOB",436,,,,,,,,
"158",73655,358728,"RECURSOS PRÓPRIOS","Augusto Carvalho","DF","SDD",0,539628,12,358728,530010,1836,,5,"Afastamento"
"159",73658,,,"Jofran Frejat","DF","PR",196,,,,,,3.99726214921287,1,"Término da Legislatura"
"160",73659,,,"Maria Laura","",,436,,,,,,,,
"161",73660,,,"Osório Adriano","DF","DEM",137,,,,,,2.97056810403833,2,"Afastamento"
"162",73661,,,"Wigberto Tartuce","DF","PPB",436,,,,,,,,
"163",73662,,,"Aldo Arantes","GO","PCDOB",436,,,,,,,,
"164",73666,2320351.01,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Jovair Arantes","GO","PTB",2,3681018,12,2319585.26,5200050,488,,1,""
"165",73667,,,"Lidia Quinan","GO","PSDB",436,,,,,,,,
"166",73672,,,"Pedro Canedo","","PSDB",436,,,,,,,,
"167",73673,,,"Pedro Wilson","GO","PT",433,,,,,,3.99726214921287,1,"Término da Legislatura"
"168",73674,2398288.5,"RECURSOS DE PESSOAS FÍSICAS","Roberto Balestra","GO","PP",138,5137784.85,12,2394776.39,5200050,21,,1,""
"169",73676,4866458.06,"RECURSOS DE PESSOAS JURÍDICAS","Sandro Mabel","GO","PMDB",399,74751243.06,11,4866458.06,5200050,188,,1,""
"170",73677,1689405.1,"RECURSOS DE PESSOAS FÍSICAS","Vilmar Rocha","GO","PSD",264,1584278.78,19,1687295.49,5200050,24,0.082135523613963,5,"Secretário de Estado"
"171",73678,,,"Zé Gomes Da Rocha","GO","PMDB",436,,,,,,,,
"172",73679,,,"Andre Puccinelli","MS","PMDB",436,,,,,,,,
"173",73680,,,"Dilso Sperafico","",,436,,,,,,,,
"174",73681,,,"Ariston Andrade","",,436,,,,,,,,
"175",73682,833395.4,"RECURSOS DE PESSOAS FÍSICAS","João Dado","SP","SDD",102,3432962.49,11,867376.51,3500105,35,,1,""
"176",73683,,,"Ary José Vanazzi","RS","PT",436,,,,,,,,
"177",73684,,,"Orlando Desconsi","RS","PT",436,,,,,,,,
"178",73685,,,"Divaldo Suruagy","AL","PST",436,,,,,,,,
"179",73686,,,"Ana Corso","RS","PT",436,,,,,,,,
"180",73687,,,"Tânia Soares","SE","PCDOB",436,,,,,,,,
"181",73688,,,"Kincas Mattos","",,436,,,,,,,,
"182",73689,,,"Clovis Ilgenfritz","RS","PT",436,,,,,,,,
"183",73690,,,"José Elízio Andrade","RN","PDT",436,,,,,,,,
"184",73691,,,"Haroldo Bezerra","",,436,,,,,,,,
"185",73692,674609.2,"RECURSOS DE PESSOAS JURÍDICAS","Osmar Terra","RS","PMDB",196,307109.09,11,674608.04,4300034,43,,1,""
"186",73693,,,"Reinaldo Gripp","RJ","PL",436,,,,,,,,
"187",73696,,,"Angela Amin","SC","PP",284,,,,,,3.99726214921287,1,"Término da Legislatura"
"188",73701,822867.52,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Benedita Da Silva","RJ","PT",352,1280829,11,822290.5,3300100,51,,1,""
"189",73716,884879.67,"RECURSOS DE PESSOAS JURÍDICAS","Leomar Quintanilha","TO","PMDB",0,3539669.54,12,884805.07,1700251,8,0.331279945242984,1,"Afastamento"
"190",73718,,,"Sigmaringa Seixas","",,436,,,,,,,,
"191",73758,,,"Flávio Augusto Coelho Derzi","MS","PPB",436,,,,,,,,
"192",73760,,,"Marisa Joaquina Monteiro Serrano","MS","PSDB",436,,,,,,,,
"193",73761,,,"Nelson Trad","MS","PMDB",290,,,,,,3.99726214921287,1,"Término da Legislatura"
"194",73762,,,"Oscar Goldoni","","PDT",436,,,,,,,,
"195",73764,1813728.51,"RECURSOS PRÓPRIOS","Abelardo Lupion","PR","DEM",27,7596231.13,19,1813728.51,4100103,1706,,1,""
"196",73765,456200,"RECURSOS PRÓPRIOS","Affonso Camargo","PR","PSDB",201,8499192.43,12,455824.39,4100202,3,3.99726214921287,1,"Término da Legislatura"
"197",73767,,,"Basilio Villani","PR","PPB",436,,,,,,,,
"198",73768,1085600,"RECURSOS DE PESSOAS JURÍDICAS","Dilceu Sperafico","PR","PP",202,11001239.03,11,1085167.78,4100202,1,,1,""
"199",73769,,,"Elias Abrahão","PR","PMDB",436,,,,,,,,
"200",73771,,,"Flavio Arns","PR","PSDB",436,,,,,,,,
"201",73772,371383.59,"RECURSOS PRÓPRIOS","Hermes Parcianello","PR","PMDB",303,865636,19,371383.59,4100103,1,,1,""
"202",73773,,,"Homero Oguido","",,436,,,,,,,,
"203",73775,,,"Jose Borba","PR","PTB",436,,,,,,,,
"204",73776,,,"José Mohamed Janene","PR","PPB",436,,,,,,,,
"205",73777,360775.69,"RECURSOS DE PESSOAS JURÍDICAS","Luciano Pizzatto","PR","DEM",0,8112521.8,12,360758.64,4100103,7,0.0027378507871321,1,"Licença Conjunta Consecutiva"
"206",73778,2440719.66,"RECURSOS DE PESSOAS JURÍDICAS","Luiz Carlos Hauly","PR","PSDB",187,1884927.85,11,2440719.66,4100103,20,,2,"Secretário de Estado"
"207",73780,,,"Max Rosenmann","PR","PMDB",225,,,,,,1.73032169746749,1,"Falecimento"
"208",73781,966812.43,"RECURSOS DE PESSOAS JURÍDICAS","Nelson Meurer","PR","PP",367,2107409.51,21,966642.81,4100103,5,,1,""
"209",73782,2399900,"RECURSOS PRÓPRIOS","Odílio Balbinotti","PR","PMDB",27,17689897.57,11,2399097.31,4100103,1,,1,""
"210",73783,,,"Roque Zimmermann","PR","PT",436,,,,,,,,
"211",73784,,,"Paulo Bernardo","PR","PT",436,,,,,,,,
"212",73786,1028307.99,"RECURSOS DE PESSOAS JURÍDICAS","Reinhold Stephanes","PR","PSD",45,1376608.2,11,1025980.07,4100103,44,2.01779603011636,1,"Secretário de Estado"
"213",73788,,,"Ricardo Barros","PR","PP",68,,,,,,3.58384668035592,2,"Licença Conjunta Consecutiva"
"214",73790,,,"Valdomiro Meger","",,436,,,,,,,,
"215",73791,,,"Vilson Santini","",,436,,,,,,,,
"216",73792,,,"Werner Wanderer","PR","PFL",436,,,,,,,,
"217",73793,764757.76,"RECURSOS DE PESSOAS JURÍDICAS","Edinho Bez","SC","PMDB",21,5552496.69,11,764642.79,4200051,4,,1,""
"218",73794,,,"Edison Adrião Andrino De Oliveira","SC","PMDB",436,,,,,,,,
"219",73795,,,"Hugo Biehl","SC","PPB",436,,,,,,,,
"220",73801,,,"Renildo Calheiros","PE","PCDOB",399,,,,,,1.91375770020534,1,"Renúncia"
"221",73805,1624608.27,"RECURSOS DE PESSOAS JURÍDICAS","Roberto Freire","SP","PPS",199,849344.48,11,1587834.84,3500105,35,,1,""
"222",73808,123617.31,"RECURSOS PRÓPRIOS","Sérgio Brito","BA","PSD",381,2064049.95,11,123617.31,290170,2465,,1,""
"223",73809,93882.34,"RECURSOS PRÓPRIOS","Uldurico Pinto","BA","PHS",196,871327.26,13,93882.34,290170,4,3.8466803559206,2,"Afastamento"
"224",73817,348319.37,"RECURSOS DE PESSOAS FÍSICAS","Antonio Cruz","MS","PP",196,1474155,12,348319.37,500390,14,3.99726214921287,1,"Término da Legislatura"
"225",73825,,,"Carlos Frederico Theodoro Nader","RJ","PFL",436,,,,,,,,
"226",73827,,,"Edmundo Galdino","TO","PSDB",436,,,,,,,,
"227",73828,,,"Dr. Gomes","AM","PFL",436,,,,,,,,
"228",73829,,,"Paulo Lessa","RJ","PPB",436,,,,,,,,
"229",73832,,,"Crescêncio Pereira Jr. E Outros","CE","PFL",436,,,,,,,,
"230",73873,,,"João Matos","SC","PMDB",192,,,,,,3.99726214921287,1,"Término da Legislatura"
"231",73874,1628994.94,"RECURSOS DE PESSOAS JURÍDICAS","João Pizzolatti","SC","PP",153,2629091.32,11,1628286.46,4200051,7,,1,""
"232",73875,699510,"RECURSOS DE PESSOAS FÍSICAS","José Carlos Vieira","SC","PR",0,1327766.08,13,699510,4200101,12,1.94934976043806,3,"Afastamento"
"233",73876,,,"Jose Fritsch","SC","PT",436,,,,,,,,
"234",73882,,,"Paulo Bauer","SC","PSDB",245,,,,,,0.887063655030801,3,"Secretário de Estado"
"235",73883,1321936.82,"RECURSOS DE PESSOAS JURÍDICAS","Paulo Bornhausen","SC","PSB",199,1963496.7,11,2941723.14,4200051,1,,3,"Secretário de Estado"
"236",73884,,,"Paulo Gilberto Gouvêa Da Costa","SC","PFL",436,,,,,,,,
"237",73885,,,"Antônio Serafim Venzon","SC","PDT",436,,,,,,,,
"238",73886,,,"Adão Pretto","RS","PT",189,,,,,,2.01232032854209,1,"Falecimento"
"239",73888,,,"Airton Dipp","RS","PDT",436,,,,,,,,
"240",73889,,,"João Augusto Ribeiro Nardes","RS","PPB",436,,,,,,,,
"241",73891,989289,"RECURSOS PRÓPRIOS","Darcísio Perondi","RS","PMDB",196,1620812.52,12,989211.75,4300059,204,,1,""
"242",73892,1131164.46,"RECURSOS PRÓPRIOS","Eliseu Padilha","RS","PMDB",199,3629525.73,11,1118809.25,4300034,1,,2,"Afastamento"
"243",73893,325400,"RECURSOS DE PARTIDO POLÍTICO","Enio Bacci","RS","PDT",199,1108686.23,11,325382.02,4300059,59,,1,""
"244",73894,,,"Esther Grossi","RS","PT",436,,,,,,,,
"245",73895,,,"Ezidio Pinheiro","RS","PSB",436,,,,,,,,
"246",73896,,,"Fetter Junior","RS","PPB",436,,,,,,,,
"247",73897,,,"Germano Rigotto","RS","PMDB",436,,,,,,,,
"248",73900,,,"Jarbas Lima","RS","PPR",436,,,,,,,,
"249",73901,,,"Jose Fortunati","RS","PDT",436,,,,,,,,
"250",73902,,,"Luiz Fernando Mainardi","RS","PT",436,,,,,,,,
"251",73904,1050725.2,"RECURSOS DE PESSOAS JURÍDICAS","Mendes Ribeiro Filho","RS","PMDB",199,900595.13,19,1050725.2,4300034,71,0.941820670773443,2,"Ministro de Estado"
"252",73906,,,"Nelson Marchezan","RS","PSDB",436,,,,,,,,
"253",73907,,,"Nelson Proença","RS","PPS",129,,,,,,3.10746064339493,2,"Secretário de Estado"
"254",73908,,,"Odacir Klein","",,436,,,,,,,,
"255",73909,,,"Osvaldo Biolchi","RS","PMDB",0,,,,,,1.1854893908282,3,"Afastamento"
"256",73910,,,"Paulo Renato Paim","RS","PT",436,,,,,,,,
"257",73912,,,"Roberto John","PI","PT",436,,,,,,,,
"258",73913,,,"Guilherme Melo","PI","PPB",436,,,,,,,,
"259",73920,,,"Dr. Rodolfo Pereira","RR","PDT",436,,,,,,,,
